date,state,county,place_type,fips,cases,deaths
2020-07-23,Utah,,state,49,36178,271
2020-07-22,Utah,,state,49,35677,262
2020-07-21,Utah,,state,49,35089,255
2020-07-20,Utah,,state,49,34526,249
2020-07-19,Utah,,state,49,34117,243
2020-07-18,Utah,,state,49,33430,243
2020-07-17,Utah,,state,49,32572,238
2020-07-16,Utah,,state,49,31908,234
2020-07-15,Utah,,state,49,31228,233
2020-07-14,Utah,,state,49,30774,226
2020-07-13,Utah,,state,49,30282,216
2020-07-12,Utah,,state,49,29552,215
2020-07-11,Utah,,state,49,29071,212
2020-07-10,Utah,,state,49,28452,207
2020-07-09,Utah,,state,49,27632,205
2020-07-08,Utah,,state,49,26921,201
2020-07-07,Utah,,state,49,26203,194
2020-07-06,Utah,,state,49,25653,190
2020-07-05,Utah,,state,49,25005,184
2020-07-04,Utah,,state,49,24717,181
2020-07-03,Utah,,state,49,24070,181
2020-07-02,Utah,,state,49,23466,176
2020-07-01,Utah,,state,49,22864,173
2020-06-30,Utah,,state,49,22364,172
2020-06-29,Utah,,state,49,21818,168
2020-06-28,Utah,,state,49,21155,167
2020-06-27,Utah,,state,49,20735,167
2020-06-26,Utah,,state,49,20218,166
2020-06-25,Utah,,state,49,19544,164
2020-06-24,Utah,,state,49,18915,163
2020-06-23,Utah,,state,49,18454,163
2020-06-22,Utah,,state,49,18035,158
2020-06-21,Utah,,state,49,17567,158
2020-06-20,Utah,,state,49,17173,155
2020-06-19,Utah,,state,49,16585,155
2020-06-18,Utah,,state,49,16015,152
2020-06-17,Utah,,state,49,15464,149
2020-06-16,Utah,,state,49,15077,145
2020-06-15,Utah,,state,49,14757,143
2020-06-14,Utah,,state,49,14313,139
2020-06-13,Utah,,state,49,14061,139
2020-06-12,Utah,,state,49,13681,139
2020-06-11,Utah,,state,49,13366,131
2020-06-10,Utah,,state,49,12982,128
2020-06-09,Utah,,state,49,12639,127
2020-06-08,Utah,,state,49,12378,124
2020-06-07,Utah,,state,49,12084,121
2020-06-06,Utah,,state,49,11866,121
2020-06-05,Utah,,state,49,11344,120
2020-06-04,Utah,,state,49,10858,117
2020-06-03,Utah,,state,49,10558,117
2020-06-02,Utah,,state,49,10237,113
2020-06-01,Utah,,state,49,10026,113
2020-05-31,Utah,,state,49,9829,113
2020-05-30,Utah,,state,49,9551,112
2020-05-29,Utah,,state,49,9282,107
2020-05-28,Utah,,state,49,8953,106
2020-05-27,Utah,,state,49,8710,105
2020-05-26,Utah,,state,49,8622,101
2020-05-25,Utah,,state,49,8521,98
2020-05-24,Utah,,state,49,8392,97
2020-05-23,Utah,,state,49,8260,97
2020-05-22,Utah,,state,49,8057,93
2020-05-21,Utah,,state,49,7876,92
2020-05-20,Utah,,state,49,7717,90
2020-05-19,Utah,,state,49,7530,88
2020-05-18,Utah,,state,49,7384,80
2020-05-17,Utah,,state,49,7238,80
2020-05-16,Utah,,state,49,7068,78
2020-05-15,Utah,,state,49,6930,77
2020-05-14,Utah,,state,49,6760,76
2020-05-13,Utah,,state,49,6624,76
2020-05-12,Utah,,state,49,6454,73
2020-05-11,Utah,,state,49,6364,68
2020-05-10,Utah,,state,49,6251,67
2020-05-09,Utah,,state,49,6103,66
2020-05-08,Utah,,state,49,5919,61
2020-05-07,Utah,,state,49,5724,61
2020-05-06,Utah,,state,49,5605,59
2020-05-05,Utah,,state,49,5449,56
2020-05-04,Utah,,state,49,5326,50
2020-05-03,Utah,,state,49,5175,50
2020-05-02,Utah,,state,49,4981,49
2020-05-01,Utah,,state,49,4829,46
2020-04-30,Utah,,state,49,4672,46
2020-04-29,Utah,,state,49,4499,45
2020-04-28,Utah,,state,49,4343,45
2020-04-27,Utah,,state,49,4236,41
2020-04-26,Utah,,state,49,4123,41
2020-04-25,Utah,,state,49,3950,41
2020-04-24,Utah,,state,49,3782,39
2020-04-23,Utah,,state,49,3621,35
2020-04-22,Utah,,state,49,3451,34
2020-04-21,Utah,,state,49,3301,32
2020-04-20,Utah,,state,49,3213,28
2020-04-19,Utah,,state,49,3071,27
2020-04-18,Utah,,state,49,2942,25
2020-04-17,Utah,,state,49,2813,23
2020-04-16,Utah,,state,49,2687,21
2020-04-15,Utah,,state,49,2549,20
2020-04-14,Utah,,state,49,2420,19
2020-04-13,Utah,,state,49,2368,18
2020-04-12,Utah,,state,49,2305,18
2020-04-11,Utah,,state,49,2208,18
2020-04-10,Utah,,state,49,2103,17
2020-04-09,Utah,,state,49,1980,13
2020-04-08,Utah,,state,49,1860,13
2020-04-07,Utah,,state,49,1737,13
2020-04-06,Utah,,state,49,1662,13
2020-04-05,Utah,,state,49,1618,8
2020-04-04,Utah,,state,49,1426,8
2020-04-03,Utah,,state,49,1248,7
2020-04-02,Utah,,state,49,1077,7
2020-04-01,Utah,,state,49,1012,7
2020-03-31,Utah,,state,49,887,5
2020-03-30,Utah,,state,49,806,4
2020-03-29,Utah,,state,49,719,2
2020-03-28,Utah,,state,49,608,2
2020-03-27,Utah,,state,49,480,2
2020-03-26,Utah,,state,49,402,1
2020-03-25,Utah,,state,49,346,1
2020-03-24,Utah,,state,49,299,1
2020-03-23,Utah,,state,49,257,1
2020-03-22,Utah,,state,49,182,1
2020-03-21,Utah,,state,49,138,0
2020-03-20,Utah,,state,49,112,0
2020-03-19,Utah,,state,49,80,0
2020-03-18,Utah,,state,49,65,0
2020-03-17,Utah,,state,49,51,0
2020-03-16,Utah,,state,49,40,0
2020-03-15,Utah,,state,49,29,0
2020-03-14,Utah,,state,49,21,0
2020-03-13,Utah,,state,49,7,0
2020-03-12,Utah,,state,49,7,0
2020-03-11,Utah,,state,49,5,0
2020-03-10,Utah,,state,49,4,0
2020-03-09,Utah,,state,49,3,0
2020-03-08,Utah,,state,49,3,0
2020-03-07,Utah,,state,49,3,0
2020-03-06,Utah,,state,49,3,0
2020-03-05,Utah,,state,49,1,0
2020-03-04,Utah,,state,49,1,0
2020-03-03,Utah,,state,49,1,0
2020-03-02,Utah,,state,49,1,0
2020-03-01,Utah,,state,49,1,0
2020-02-29,Utah,,state,49,1,0
2020-02-28,Utah,,state,49,1,0
2020-02-27,Utah,,state,49,1,0
2020-02-26,Utah,,state,49,1,0
2020-02-25,Utah,,state,49,1,0
2020-07-23,Utah,Beaver,county,49001,20,0
2020-07-22,Utah,Beaver,county,49001,18,0
2020-07-21,Utah,Beaver,county,49001,16,0
2020-07-20,Utah,Beaver,county,49001,13,0
2020-07-19,Utah,Beaver,county,49001,13,0
2020-07-18,Utah,Beaver,county,49001,13,0
2020-07-17,Utah,Beaver,county,49001,13,0
2020-07-16,Utah,Beaver,county,49001,12,0
2020-07-15,Utah,Beaver,county,49001,12,0
2020-07-14,Utah,Beaver,county,49001,12,0
2020-07-13,Utah,Beaver,county,49001,12,0
2020-07-12,Utah,Beaver,county,49001,12,0
2020-07-11,Utah,Beaver,county,49001,12,0
2020-07-10,Utah,Beaver,county,49001,12,0
2020-07-09,Utah,Beaver,county,49001,12,0
2020-07-08,Utah,Beaver,county,49001,12,0
2020-07-07,Utah,Beaver,county,49001,12,0
2020-07-06,Utah,Beaver,county,49001,12,0
2020-07-05,Utah,Beaver,county,49001,11,0
2020-07-04,Utah,Beaver,county,49001,11,0
2020-07-03,Utah,Beaver,county,49001,9,0
2020-07-02,Utah,Beaver,county,49001,9,0
2020-07-01,Utah,Beaver,county,49001,9,0
