countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,popData2019,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
MYS,Asia,Malaysia,2020-01-24,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,,,,,people tested,,,,,,,,,,,,,,11,96,30,6,3,26808,0,261,17,1,42,,2,76,1,33938216,,,,
MYS,Asia,Malaysia,2020-01-25,4,4,,,,,0,0,,,,,,,,,,,,,,7,5,0,0,,,,,people tested,,,,,,,,,,,,,,11,96,30,6,3,26808,0,261,17,1,42,,2,76,1,33938216,,,,
MYS,Asia,Malaysia,2020-01-26,4,0,,,,,0,0,,,,,,,,,,,,,,21,14,0,0,,,,,people tested,,,,,,,,,,,,,,11,96,30,6,3,26808,0,261,17,1,42,,2,76,1,33938216,,,,
MYS,Asia,Malaysia,2020-01-27,4,0,,,,,0,0,,,,,,,,,,,,,,45,24,0,0,,,,,people tested,,,,,,,,,,,,,,11,96,30,6,3,26808,0,261,17,1,42,,2,76,1,33938216,,,,
MYS,Asia,Malaysia,2020-01-28,4,0,,,,,0,0,,,,,,,,,,,,,,98,53,0,0,,,,,people tested,,,,,,,,,,,,,,11,96,30,6,3,26808,0,261,17,1,42,,2,76,1,33938216,,,,
MYS,Asia,Malaysia,2020-01-29,7,3,,,,,0,0,,,,,,,,,,,,,,169,71,0,0,,,,,people tested,,,,,,,,,,,,,,11,96,30,6,3,26808,0,261,17,1,42,,2,76,1,33938216,,,,
MYS,Asia,Malaysia,2020-01-30,8,1,1,,,,0,0,0,,,,,,,,,,,,,211,42,0,0,,,,,people tested,,,,,,,,,,,,,,19,96,30,6,3,26808,0,261,17,1,42,,2,76,1,33938216,,,,
MYS,Asia,Malaysia,2020-01-31,8,0,1,,,,0,0,0,,,,,,,,,,,,,258,47,0,0,37,0,0,32,people tested,,,,,,,,,,,,,,19,96,30,6,3,26808,0,261,17,1,42,,2,76,1,33938216,580,4,4,17
MYS,Asia,Malaysia,2020-02-01,8,0,1,,,,0,0,0,,,,,,,,,,,,,286,28,0,0,40,0,0,70,people tested,,,,,,,,,,,,,,19,96,30,6,3,26808,0,261,17,1,42,,2,76,1,33938216,,,,
MYS,Asia,Malaysia,2020-02-02,8,0,1,,,,0,0,0,,,,,,,,,,,,,352,66,0,0,47,0,0,82,people tested,,,,,,,,,,,,,,19,96,30,6,3,26808,0,261,17,1,42,,2,76,1,33938216,,,,
