countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,popData2019,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
LKA,Asia,Sri Lanka,2020-01-03,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-04,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-06,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-07,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-25,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-26,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-27,5,5,1,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-28,1,,,,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-29,5,4,1,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-30,5,0,1,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-01-31,5,0,1,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-01,5,0,1,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-02,5,0,1,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-03,5,0,1,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-04,5,0,1,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-05,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-06,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-07,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-08,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-09,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-10,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-11,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-12,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-13,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-14,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-15,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-16,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-17,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-18,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,1,1,0,0,,,,,tests performed,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-19,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-20,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,2,1,0,0,,,,,tests performed,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-21,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-22,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-23,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,8,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-24,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-25,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-26,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,4,2,0,0,0,0,,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-27,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,6,2,0,0,1,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-28,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,11,5,0,0,1,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-02-29,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,14,3,0,0,2,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-01,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,15,1,0,0,2,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-02,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,25,10,0,0,3,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-03,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,31,6,0,0,4,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-04,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,40,9,0,0,5,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-05,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,41,1,0,0,5,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-06,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,45,4,0,0,5,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-07,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,52,7,0,0,5,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-08,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,55,3,0,0,6,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-09,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,56,1,0,0,4,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-10,5,0,0,,0,0,0,0,0,,0,0,,,,,,,,,,68,12,0,0,5,0,0,,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-11,2,,,,0,0,0,,,,0,0,,,,,,,,,,78,10,0,0,5,0,0,35,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-12,3,1,0,,0,0,0,0,0,,0,0,,,,,,,,,,95,17,0,0,8,0,0,56,tests performed,,,,,,,,,,,,,,11,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-13,7,4,1,,0,0,0,0,0,,0,0,,,,,,,,,,120,25,0,0,11,0,0,15,tests performed,,,,,,,,,,,,,,19,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-14,6,,,,0,0,0,,,,0,0,,,,,,,,,,208,88,0,0,22,0,0,17,tests performed,,,,,,,,,,,,,,49,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-15,11,5,,,0,0,1,0,,,0,0,,,,,,,,,,273,65,0,0,31,0,0,13,tests performed,,,,,,,,,,,,,,49,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-16,19,8,,,0,0,1,0,,,0,0,,,,,,,,,,362,89,0,0,44,0,0,11,tests performed,,,,,,,,,,,,,,60,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-17,29,10,,,0,0,1,0,,,0,0,,,,,,,,,,513,151,0,0,64,0,0,10,tests performed,,,,,,,,,,,,,,60,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-18,42,13,6,,0,0,2,1,0,,0,0,,,,,,,,,,621,108,0,0,78,0,0,11,tests performed,,,,,,,,,,,,,,81,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-19,53,11,7,,0,0,2,1,0,,0,0,,,,,,,,,,783,162,0,0,98,0,0,12,tests performed,,,,,,,,,,,,,,84,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-20,66,13,9,,0,0,3,1,0,,0,0,,,,,,,,,,902,119,0,0,112,0,0,12,tests performed,,,,,,,,,,,,,,89,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-21,72,6,9,,0,0,3,0,0,,0,0,,,,,,,,,,1051,149,0,0,120,0,0,12,tests performed,,,,,,,,,,,,,,89,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
LKA,Asia,Sri Lanka,2020-03-22,82,10,10,,0,0,4,0,0,,0,0,,,,,,,,,,1225,174,0,0,136,0,0,15,tests performed,,,,,,,,,,,,,,89,342,34,10,5,11669,1,197,11,0,27,,4,77,1,21832150,,,,
