countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,popData2019,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-03,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-04,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-06,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-07,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-25,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-26,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-27,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-28,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-29,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-30,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-01-31,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-04,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-05,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-06,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-07,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-25,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-26,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-27,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-28,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-02-29,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-04,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-05,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-06,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-07,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-25,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-26,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-27,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-28,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-29,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-30,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-03-31,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-02,2,2,0,,0,0,74,74,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-03,2,0,0,,0,0,74,0,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-04,2,0,0,,0,0,74,0,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-05,2,0,0,,0,0,74,0,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-06,2,0,0,,0,0,74,0,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-07,2,0,0,,0,0,74,0,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-08,2,0,0,,0,0,74,0,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-09,2,0,0,,0,0,74,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-10,2,0,0,,0,0,74,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-11,3,1,0,,0,0,111,37,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-12,3,0,0,,0,0,111,0,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-13,4,1,0,,0,0,148,37,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-14,4,0,0,,0,0,148,0,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-15,4,0,0,,0,0,148,0,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-16,5,1,0,,0,0,185,37,16,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-17,5,0,0,,0,0,185,0,16,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-18,5,0,0,,0,0,185,0,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-19,5,0,0,,0,0,185,0,11,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-20,5,0,0,,0,0,185,0,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-21,5,0,0,,0,0,185,0,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-22,5,0,0,,0,0,185,0,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-23,5,0,0,,0,0,185,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-24,5,0,0,,0,0,185,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-25,5,0,0,,0,0,185,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-26,5,0,0,,0,0,185,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-27,5,0,0,,0,0,185,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-28,6,1,0,,0,0,222,37,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-29,6,0,0,,0,0,222,0,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-04-30,6,0,0,,0,0,222,0,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-05-01,6,0,0,,0,0,222,0,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-05-02,6,0,0,,0,0,222,0,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-05-03,6,0,0,,0,0,222,0,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-05-04,6,0,0,,0,0,222,0,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-05-05,6,0,0,,0,0,222,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-05-06,6,0,0,,0,0,222,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
BES,North America,Bonaire Sint Eustatius and Saba,2020-05-07,6,0,0,,0,0,222,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,27052,,,,
