date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-04-10,cb,Cochabamba,,,departamento,48,2,0
2020-04-11,cb,Cochabamba,,,departamento,49,4,0
2020-04-12,cb,Cochabamba,,,departamento,52,4,0
2020-04-13,cb,Cochabamba,,,departamento,54,4,0
2020-04-14,cb,Cochabamba,,,departamento,57,4,0
2020-04-15,cb,Cochabamba,,,departamento,59,4,0
2020-04-16,cb,Cochabamba,,,departamento,59,4,7
2020-04-17,cb,Cochabamba,,,departamento,60,4,7
2020-04-18,cb,Cochabamba,,,departamento,60,4,7
2020-04-19,cb,Cochabamba,,,departamento,61,5,7
2020-04-20,cb,Cochabamba,,,departamento,61,6,13
2020-04-21,cb,Cochabamba,,,departamento,62,6,13
2020-04-22,cb,Cochabamba,,,departamento,63,6,13
2020-04-23,cb,Cochabamba,,,departamento,66,6,13
2020-04-24,cb,Cochabamba,,,departamento,70,6,13
2020-04-26,cb,Cochabamba,,,departamento,71,6,13
2020-04-27,cb,Cochabamba,,,departamento,78,6,13
2020-04-28,cb,Cochabamba,,,departamento,78,6,22
2020-04-29,cb,Cochabamba,,,departamento,79,6,22
2020-04-30,cb,Cochabamba,,,departamento,80,6,22
2020-05-01,cb,Cochabamba,,,departamento,80,6,25
2020-05-02,cb,Cochabamba,,,departamento,80,6,25
2020-05-03,cb,Cochabamba,,,departamento,81,6,25
2020-05-04,cb,Cochabamba,,,departamento,81,6,25
2020-05-05,cb,Cochabamba,,,departamento,82,6,25
2020-05-06,cb,Cochabamba,,,departamento,82,6,25
