date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-03-03,UNK,Sin definir,,,unknown,0,0,0
2020-03-04,UNK,Sin definir,,,unknown,0,0,0
2020-03-05,UNK,Sin definir,,,unknown,0,0,0
2020-03-06,UNK,Sin definir,,,unknown,0,0,0
2020-03-07,UNK,Sin definir,,,unknown,0,0,0
2020-03-08,UNK,Sin definir,,,unknown,0,0,0
2020-03-09,UNK,Sin definir,,,unknown,0,0,0
2020-03-10,UNK,Sin definir,,,unknown,0,0,0
2020-03-11,UNK,Sin definir,,,unknown,0,0,0
2020-03-12,UNK,Sin definir,,,unknown,0,0,0
2020-03-13,UNK,Sin definir,,,unknown,0,0,0
2020-03-14,UNK,Sin definir,,,unknown,0,0,0
2020-03-15,UNK,Sin definir,,,unknown,0,0,0
2020-03-16,UNK,Sin definir,,,unknown,0,0,0
2020-03-17,UNK,Sin definir,,,unknown,0,0,0
2020-03-18,UNK,Sin definir,,,unknown,0,0,0
2020-03-19,UNK,Sin definir,,,unknown,0,0,0
2020-03-20,UNK,Sin definir,,,unknown,0,0,0
2020-03-21,UNK,Sin definir,,,unknown,0,0,0
2020-03-22,UNK,Sin definir,,,unknown,0,0,0
2020-03-23,UNK,Sin definir,,,unknown,0,0,5
2020-03-24,UNK,Sin definir,,,unknown,0,0,7
2020-03-25,UNK,Sin definir,,,unknown,0,0,16
2020-03-26,UNK,Sin definir,,,unknown,0,0,20
2020-03-27,UNK,Sin definir,,,unknown,0,2,23
2020-03-28,UNK,Sin definir,,,unknown,0,2,34
2020-03-29,UNK,Sin definir,,,unknown,0,2,171
2020-03-30,UNK,Sin definir,,,unknown,0,2,181
2020-03-31,UNK,Sin definir,,,unknown,0,2,188
2020-04-01,UNK,Sin definir,,,unknown,0,2,193
2020-04-02,UNK,Sin definir,,,unknown,0,2,193
2020-04-03,UNK,Sin definir,,,unknown,0,2,213
2020-04-04,UNK,Sin definir,,,unknown,0,2,214
2020-04-05,UNK,Sin definir,,,unknown,0,2,214
2020-04-06,UNK,Sin definir,,,unknown,0,2,214
2020-04-07,UNK,Sin definir,,,unknown,0,2,214
2020-04-08,UNK,Sin definir,,,unknown,0,2,214
2020-04-09,UNK,Sin definir,,,unknown,0,2,214
2020-04-10,UNK,Sin definir,,,unknown,0,2,279
2020-04-11,UNK,Sin definir,,,unknown,0,2,279
2020-04-12,UNK,Sin definir,,,unknown,0,2,221
2020-04-14,UNK,Sin definir,,,unknown,0,2,23
2020-04-16,UNK,Sin definir,,,unknown,0,2,35
2020-04-18,UNK,Sin definir,,,unknown,0,2,154
2020-04-22,UNK,Sin definir,,,unknown,0,4,224
2020-05-05,UNK,Sin definir,,,unknown,0,3,175
2020-05-06,UNK,Sin definir,,,unknown,0,3,247
2020-05-07,UNK,Sin definir,,,unknown,0,3,305
2020-05-08,UNK,Sin definir,,,unknown,0,3,374
2020-05-09,UNK,Sin definir,,,unknown,0,3,403
2020-05-10,UNK,Sin definir,,,unknown,0,3,454
2020-05-11,UNK,Sin definir,,,unknown,0,3,479
2020-05-12,UNK,Sin definir,,,unknown,0,3,404
2020-05-13,UNK,Sin definir,,,unknown,1,3,494
2020-05-14,UNK,Sin definir,,,unknown,1,3,433
2020-05-15,UNK,Sin definir,,,unknown,0,3,470
2020-05-16,UNK,Sin definir,,,unknown,0,3,460
2020-05-17,UNK,Sin definir,,,unknown,0,3,433
2020-05-18,UNK,Sin definir,,,unknown,0,3,680
2020-05-19,UNK,Sin definir,,,unknown,0,3,741
2020-05-20,UNK,Sin definir,,,unknown,0,3,839
2020-05-21,UNK,Sin definir,,,unknown,0,3,663
2020-05-22,UNK,Sin definir,,,unknown,0,3,1131
2020-05-23,UNK,Sin definir,,,unknown,0,3,1333
2020-05-24,UNK,Sin definir,,,unknown,0,3,1600
2020-05-25,UNK,Sin definir,,,unknown,0,3,872
2020-05-26,UNK,Sin definir,,,unknown,0,3,1026
2020-05-27,UNK,Sin definir,,,unknown,0,3,1140
2020-05-28,UNK,Sin definir,,,unknown,0,3,1067
2020-05-29,UNK,Sin definir,,,unknown,0,3,1000
2020-05-30,UNK,Sin definir,,,unknown,0,3,1236
2020-05-31,UNK,Sin definir,,,unknown,0,3,1156
2020-06-01,UNK,Sin definir,,,unknown,0,3,1097
2020-06-02,UNK,Sin definir,,,unknown,0,3,650
2020-06-03,UNK,Sin definir,,,unknown,0,3,693
2020-06-04,UNK,Sin definir,,,unknown,0,3,656
2020-06-05,UNK,Sin definir,,,unknown,0,3,748
2020-06-06,UNK,Sin definir,,,unknown,0,3,1337
2020-06-07,UNK,Sin definir,,,unknown,0,3,660
2020-06-08,UNK,Sin definir,,,unknown,0,3,660
2020-06-09,UNK,Sin definir,,,unknown,0,3,733
2020-06-10,UNK,Sin definir,,,unknown,0,3,740
2020-06-11,UNK,Sin definir,,,unknown,0,3,826
2020-06-12,UNK,Sin definir,,,unknown,0,3,1166
2020-06-13,UNK,Sin definir,,,unknown,0,3,1647
2020-06-14,UNK,Sin definir,,,unknown,0,3,901
2020-06-15,UNK,Sin definir,,,unknown,0,3,939
2020-06-16,UNK,Sin definir,,,unknown,0,3,939
2020-06-17,UNK,Sin definir,,,unknown,0,3,939
2020-06-18,UNK,Sin definir,,,unknown,0,3,1113
2020-06-19,UNK,Sin definir,,,unknown,0,3,1113
2020-06-20,UNK,Sin definir,,,unknown,0,3,1126
2020-06-21,UNK,Sin definir,,,unknown,0,3,1237
2020-06-22,UNK,Sin definir,,,unknown,0,3,1386
2020-06-23,UNK,Sin definir,,,unknown,0,3,1386
2020-06-24,UNK,Sin definir,,,unknown,0,3,1548
2020-06-25,UNK,Sin definir,,,unknown,0,3,5176
2020-06-26,UNK,Sin definir,,,unknown,0,3,5903
2020-06-27,UNK,Sin definir,,,unknown,0,3,1545
2020-06-28,UNK,Sin definir,,,unknown,0,3,1541
2020-06-29,UNK,Sin definir,,,unknown,0,3,1834
2020-06-30,UNK,Sin definir,,,unknown,0,3,1584
2020-07-01,UNK,Sin definir,,,unknown,0,3,1446
2020-07-02,UNK,Sin definir,,,unknown,0,3,2017
2020-07-03,UNK,Sin definir,,,unknown,0,3,2723
2020-07-04,UNK,Sin definir,,,unknown,0,3,2499
2020-07-05,UNK,Sin definir,,,unknown,0,3,2305
2020-07-06,UNK,Sin definir,,,unknown,0,3,2412
2020-07-07,UNK,Sin definir,,,unknown,0,3,2633
2020-07-08,UNK,Sin definir,,,unknown,0,3,4444
2020-07-09,UNK,Sin definir,,,unknown,0,3,2925
2020-07-10,UNK,Sin definir,,,unknown,0,3,2975
2020-07-11,UNK,Sin definir,,,unknown,0,3,4033
2020-07-12,UNK,Sin definir,,,unknown,0,3,3206
2020-07-13,UNK,Sin definir,,,unknown,0,3,3376
2020-07-14,UNK,Sin definir,,,unknown,0,3,3572
2020-07-15,UNK,Sin definir,,,unknown,0,3,3592
