date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-03-03,MI,Misiones,,,provincia,0,0,0
2020-03-04,MI,Misiones,,,provincia,0,0,0
2020-03-05,MI,Misiones,,,provincia,0,0,0
2020-03-06,MI,Misiones,,,provincia,0,0,0
2020-03-07,MI,Misiones,,,provincia,0,0,0
2020-03-08,MI,Misiones,,,provincia,0,0,0
2020-03-09,MI,Misiones,,,provincia,0,0,0
2020-03-10,MI,Misiones,,,provincia,0,0,0
2020-03-11,MI,Misiones,,,provincia,0,0,0
2020-03-12,MI,Misiones,,,provincia,0,0,0
2020-03-13,MI,Misiones,,,provincia,0,0,0
2020-03-14,MI,Misiones,,,provincia,0,0,0
2020-03-15,MI,Misiones,,,provincia,0,0,0
2020-03-16,MI,Misiones,,,provincia,0,0,0
2020-03-17,MI,Misiones,,,provincia,0,0,0
2020-03-18,MI,Misiones,,,provincia,0,0,0
2020-03-19,MI,Misiones,,,provincia,0,0,0
2020-03-20,MI,Misiones,,,provincia,0,0,0
2020-03-21,MI,Misiones,,,provincia,0,0,0
2020-03-22,MI,Misiones,,,provincia,1,0,0
2020-03-23,MI,Misiones,,,provincia,1,0,0
2020-03-24,MI,Misiones,,,provincia,1,0,0
2020-03-25,MI,Misiones,,,provincia,1,0,0
2020-03-26,MI,Misiones,,,provincia,1,0,0
2020-03-27,MI,Misiones,,,provincia,1,0,0
2020-03-28,MI,Misiones,,,provincia,1,0,0
2020-03-29,MI,Misiones,,,provincia,2,0,0
2020-03-30,MI,Misiones,,,provincia,2,0,0
2020-03-31,MI,Misiones,,,provincia,3,0,0
2020-04-01,MI,Misiones,,,provincia,3,0,0
2020-04-02,MI,Misiones,,,provincia,3,0,0
2020-04-03,MI,Misiones,,,provincia,3,0,0
2020-04-04,MI,Misiones,,,provincia,3,0,0
2020-04-05,MI,Misiones,,,provincia,3,0,0
2020-04-06,MI,Misiones,,,provincia,3,0,0
2020-04-07,MI,Misiones,,,provincia,3,0,0
2020-04-08,MI,Misiones,,,provincia,3,0,0
2020-04-09,MI,Misiones,,,provincia,3,0,0
2020-04-10,MI,Misiones,,,provincia,3,0,0
2020-04-11,MI,Misiones,,,provincia,3,0,0
2020-04-12,MI,Misiones,,,provincia,3,0,0
2020-04-14,MI,Misiones,,,provincia,3,0,0
2020-04-16,MI,Misiones,,,provincia,4,0,0
2020-04-18,MI,Misiones,,,provincia,5,0,0
2020-04-22,MI,Misiones,,,provincia,5,0,0
2020-05-04,MI,Misiones,,,provincia,25,1,2
2020-05-07,MI,Misiones,,,provincia,25,1,2
2020-05-09,MI,Misiones,,,provincia,25,1,2
2020-05-11,MI,Misiones,,,provincia,25,1,6
2020-05-15,MI,Misiones,,,provincia,25,1,6
2020-05-19,MI,Misiones,,,provincia,25,1,6
2020-05-25,MI,Misiones,,,provincia,25,1,6
2020-05-28,MI,Misiones,,,provincia,27,1,6
2020-05-31,MI,Misiones,,,provincia,28,1,6
2020-06-03,MI,Misiones,,,provincia,29,1,6
2020-06-04,MI,Misiones,,,provincia,30,1,6
2020-06-06,MI,Misiones,,,provincia,34,1,6
2020-06-07,MI,Misiones,,,provincia,37,1,6
2020-06-08,MI,Misiones,,,provincia,38,1,6
2020-06-10,MI,Misiones,,,provincia,37,2,6
2020-06-11,MI,Misiones,,,provincia,38,2,6
2020-06-12,MI,Misiones,,,provincia,37,2,6
