date,iso,region,city,place_type,cases,deaths,recovered
2020-05-21,UY-AR,Artigas,,departamento,1,,0
2020-05-22,UY-AR,Artigas,,departamento,2,,0
2020-05-23,UY-AR,Artigas,,departamento,2,,0
2020-05-24,UY-AR,Artigas,,departamento,2,,0
2020-05-25,UY-AR,Artigas,,departamento,2,,0
2020-05-26,UY-AR,Artigas,,departamento,2,,0
2020-05-27,UY-AR,Artigas,,departamento,2,,0
2020-05-28,UY-AR,Artigas,,departamento,2,,0
2020-05-29,UY-AR,Artigas,,departamento,2,,0
2020-05-30,UY-AR,Artigas,,departamento,2,,0
2020-05-31,UY-AR,Artigas,,departamento,3,,0
2020-06-01,UY-AR,Artigas,,departamento,3,,0
2020-06-02,UY-AR,Artigas,,departamento,3,,0
2020-06-03,UY-AR,Artigas,,departamento,3,,0
2020-06-04,UY-AR,Artigas,,departamento,3,,1
2020-06-05,UY-AR,Artigas,,departamento,3,,1
2020-06-06,UY-AR,Artigas,,departamento,3,,1
2020-06-07,UY-AR,Artigas,,departamento,3,,1
2020-06-08,UY-AR,Artigas,,departamento,3,,2
2020-06-09,UY-AR,Artigas,,departamento,3,,3
2020-06-10,UY-AR,Artigas,,departamento,3,,3
2020-06-11,UY-AR,Artigas,,departamento,3,,3
2020-06-12,UY-AR,Artigas,,departamento,3,,3
2020-06-13,UY-AR,Artigas,,departamento,3,,3
2020-06-14,UY-AR,Artigas,,departamento,3,,3
2020-06-15,UY-AR,Artigas,,departamento,3,,3
2020-06-16,UY-AR,Artigas,,departamento,3,,3
2020-06-17,UY-AR,Artigas,,departamento,3,,3
2020-06-18,UY-AR,Artigas,,departamento,3,,3
2020-06-19,UY-AR,Artigas,,departamento,3,,3
2020-06-20,UY-AR,Artigas,,departamento,3,,3
2020-06-21,UY-AR,Artigas,,departamento,3,,3
2020-06-22,UY-AR,Artigas,,departamento,3,,3
2020-06-23,UY-AR,Artigas,,departamento,3,,3
2020-06-24,UY-AR,Artigas,,departamento,3,,3
2020-06-25,UY-AR,Artigas,,departamento,3,,3
2020-06-26,UY-AR,Artigas,,departamento,3,,3
2020-06-27,UY-AR,Artigas,,departamento,3,,3
2020-06-28,UY-AR,Artigas,,departamento,3,,3
2020-06-29,UY-AR,Artigas,,departamento,3,,3
2020-06-30,UY-AR,Artigas,,departamento,3,,3
2020-07-01,UY-AR,Artigas,,departamento,3,,3
2020-07-02,UY-AR,Artigas,,departamento,3,,3
2020-07-03,UY-AR,Artigas,,departamento,3,,3
2020-07-04,UY-AR,Artigas,,departamento,3,,3
2020-07-05,UY-AR,Artigas,,departamento,3,,3
2020-07-06,UY-AR,Artigas,,departamento,3,,3
2020-07-07,UY-AR,Artigas,,departamento,3,,3
2020-07-08,UY-AR,Artigas,,departamento,4,,3
2020-07-09,UY-AR,Artigas,,departamento,4,,3
2020-07-10,UY-AR,Artigas,,departamento,6,,3
2020-07-11,UY-AR,Artigas,,departamento,6,,3
2020-07-12,UY-AR,Artigas,,departamento,6,,3
2020-07-13,UY-AR,Artigas,,departamento,6,,3
2020-07-14,UY-AR,Artigas,,departamento,6,,3
2020-07-15,UY-AR,Artigas,,departamento,6,0,3
2020-07-16,UY-AR,Artigas,,departamento,6,0,3
2020-07-17,UY-AR,Artigas,,departamento,6,0,3
2020-07-18,UY-AR,Artigas,,departamento,7,0,5
2020-07-19,UY-AR,Artigas,,departamento,7,0,5
2020-07-20,UY-AR,Artigas,,departamento,7,0,5
2020-07-21,UY-AR,Artigas,,departamento,7,0,5
2020-07-22,UY-AR,Artigas,,departamento,8,0,5
2020-07-23,UY-AR,Artigas,,departamento,8,0,6
2020-07-24,UY-AR,Artigas,,departamento,9,0,6
2020-07-25,UY-AR,Artigas,,departamento,10,0,6
2020-07-26,UY-AR,Artigas,,departamento,10,0,6
2020-07-27,UY-AR,Artigas,,departamento,10,0,6
2020-07-28,UY-AR,Artigas,,departamento,10,0,8
2020-07-29,UY-AR,Artigas,,departamento,15,0,8
2020-07-30,UY-AR,Artigas,,departamento,15,0,8
2020-07-31,UY-AR,Artigas,,departamento,15,0,8
2020-08-01,UY-AR,Artigas,,departamento,16,0,8
2020-08-02,UY-AR,Artigas,,departamento,16,0,9
2020-08-03,UY-AR,Artigas,,departamento,16,0,12
2020-08-04,UY-AR,Artigas,,departamento,16,0,12
2020-08-05,UY-AR,Artigas,,departamento,19,0,12
2020-08-06,UY-AR,Artigas,,departamento,19,0,13
2020-08-07,UY-AR,Artigas,,departamento,19,0,13
2020-08-08,UY-AR,Artigas,,departamento,19,0,13
2020-08-09,UY-AR,Artigas,,departamento,19,0,14
2020-08-10,UY-AR,Artigas,,departamento,19,0,14
2020-08-11,UY-AR,Artigas,,departamento,19,0,14
2020-08-12,UY-AR,Artigas,,departamento,19,0,14
2020-08-13,UY-AR,Artigas,,departamento,20,0,15
2020-08-14,UY-AR,Artigas,,departamento,20,0,15
2020-08-15,UY-AR,Artigas,,departamento,20,0,15
2020-08-16,UY-AR,Artigas,,departamento,22,0,16
2020-08-17,UY-AR,Artigas,,departamento,22,0,16
2020-08-18,UY-AR,Artigas,,departamento,22,0,16
2020-08-19,UY-AR,Artigas,,departamento,29,0,18
2020-08-20,UY-AR,Artigas,,departamento,33,0,18
2020-08-21,UY-AR,Artigas,,departamento,33,0,19
2020-08-22,UY-AR,Artigas,,departamento,33,0,19
2020-08-23,UY-AR,Artigas,,departamento,33,0,19
2020-08-24,UY-AR,Artigas,,departamento,33,0,19
2020-08-25,UY-AR,Artigas,,departamento,33,0,20
2020-08-26,UY-AR,Artigas,,departamento,33,0,22
2020-08-27,UY-AR,Artigas,,departamento,33,0,22
2020-08-28,UY-AR,Artigas,,departamento,33,0,25
2020-08-29,UY-AR,Artigas,,departamento,33,0,27
2020-08-30,UY-AR,Artigas,,departamento,33,0,27
2020-08-31,UY-AR,Artigas,,departamento,33,0,32
2020-09-01,UY-AR,Artigas,,departamento,33,0,33
2020-09-02,UY-AR,Artigas,,departamento,33,0,33
2020-09-03,UY-AR,Artigas,,departamento,33,0,33
2020-09-04,UY-AR,Artigas,,departamento,33,0,33
2020-09-05,UY-AR,Artigas,,departamento,33,0,33
2020-09-06,UY-AR,Artigas,,departamento,33,0,33
2020-09-07,UY-AR,Artigas,,departamento,33,0,33
2020-09-08,UY-AR,Artigas,,departamento,33,0,33
2020-09-09,UY-AR,Artigas,,departamento,33,0,33
2020-09-10,UY-AR,Artigas,,departamento,33,0,33
2020-09-11,UY-AR,Artigas,,departamento,33,0,33
2020-09-12,UY-AR,Artigas,,departamento,33,0,33
2020-09-16,UY-AR,Artigas,,departamento,34,0,33
2020-09-17,UY-AR,Artigas,,departamento,34,0,33
2020-09-18,UY-AR,Artigas,,departamento,34,0,33
2020-09-19,UY-AR,Artigas,,departamento,34,0,33
2020-09-20,UY-AR,Artigas,,departamento,34,0,33
