date,iso,region,city,place_type,cases,deaths,recovered
2020-04-26,UY-MA,Maldonado,,departamento,23,3,13
2020-04-27,UY-MA,Maldonado,,departamento,24,3,13
2020-04-28,UY-MA,Maldonado,,departamento,24,3,13
2020-04-29,UY-MA,Maldonado,,departamento,24,3,13
2020-04-30,UY-MA,Maldonado,,departamento,25,3,14
2020-05-03,UY-MA,Maldonado,,departamento,25,4,14
2020-05-04,UY-MA,Maldonado,,departamento,25,4,14
2020-05-05,UY-MA,Maldonado,,departamento,25,4,14
2020-05-06,UY-MA,Maldonado,,departamento,26,4,14
2020-05-07,UY-MA,Maldonado,,departamento,26,4,16
2020-05-08,UY-MA,Maldonado,,departamento,27,4,16
2020-05-09,UY-MA,Maldonado,,departamento,31,4,17
2020-05-10,UY-MA,Maldonado,,departamento,31,4,17
2020-05-11,UY-MA,Maldonado,,departamento,32,4,18
2020-05-12,UY-MA,Maldonado,,departamento,36,4,19
2020-05-13,UY-MA,Maldonado,,departamento,35,4,22
2020-05-14,UY-MA,Maldonado,,departamento,37,4,23
2020-05-15,UY-MA,Maldonado,,departamento,38,4,22
2020-05-16,UY-MA,Maldonado,,departamento,39,4,22
2020-05-17,UY-MA,Maldonado,,departamento,39,4,22
2020-05-18,UY-MA,Maldonado,,departamento,39,4,22
2020-05-19,UY-MA,Maldonado,,departamento,40,4,22
