date,iso,region,city,place_type,cases,deaths,recovered
2020-04-26,UY-SA,Salto,,departamento,12,,10
2020-04-27,UY-SA,Salto,,departamento,12,,10
2020-04-28,UY-SA,Salto,,departamento,12,,10
2020-04-29,UY-SA,Salto,,departamento,12,,10
2020-04-30,UY-SA,Salto,,departamento,12,,10
2020-05-03,UY-SA,Salto,,departamento,12,,12
2020-05-04,UY-SA,Salto,,departamento,12,,12
2020-05-05,UY-SA,Salto,,departamento,12,,12
2020-05-06,UY-SA,Salto,,departamento,12,,12
2020-05-07,UY-SA,Salto,,departamento,12,,12
2020-05-08,UY-SA,Salto,,departamento,12,,12
2020-05-09,UY-SA,Salto,,departamento,12,,12
2020-05-10,UY-SA,Salto,,departamento,12,,12
2020-05-11,UY-SA,Salto,,departamento,12,,12
2020-05-12,UY-SA,Salto,,departamento,12,,12
2020-05-13,UY-SA,Salto,,departamento,12,,12
2020-05-14,UY-SA,Salto,,departamento,12,,12
2020-05-15,UY-SA,Salto,,departamento,12,,12
2020-05-16,UY-SA,Salto,,departamento,12,,12
2020-05-17,UY-SA,Salto,,departamento,12,,12
2020-05-18,UY-SA,Salto,,departamento,12,,12
2020-05-19,UY-SA,Salto,,departamento,12,,12
2020-05-20,UY-SA,Salto,,departamento,12,,12
2020-05-21,UY-SA,Salto,,departamento,12,,12
2020-05-22,UY-SA,Salto,,departamento,12,,12
2020-05-23,UY-SA,Salto,,departamento,12,,12
2020-05-24,UY-SA,Salto,,departamento,12,,12
2020-05-25,UY-SA,Salto,,departamento,12,,12
2020-05-26,UY-SA,Salto,,departamento,12,,12
2020-05-27,UY-SA,Salto,,departamento,12,,12
2020-05-28,UY-SA,Salto,,departamento,12,,12
2020-05-29,UY-SA,Salto,,departamento,12,,12
2020-05-30,UY-SA,Salto,,departamento,13,,12
2020-05-31,UY-SA,Salto,,departamento,13,,12
2020-06-01,UY-SA,Salto,,departamento,13,,12
2020-06-02,UY-SA,Salto,,departamento,13,,12
2020-06-03,UY-SA,Salto,,departamento,13,,12
2020-06-04,UY-SA,Salto,,departamento,13,,12
2020-06-05,UY-SA,Salto,,departamento,13,,12
2020-06-06,UY-SA,Salto,,departamento,13,,12
2020-06-07,UY-SA,Salto,,departamento,13,,12
2020-06-08,UY-SA,Salto,,departamento,13,,12
2020-06-09,UY-SA,Salto,,departamento,13,,12
2020-06-10,UY-SA,Salto,,departamento,13,,12
2020-06-11,UY-SA,Salto,,departamento,13,,12
2020-06-12,UY-SA,Salto,,departamento,13,,12
2020-06-13,UY-SA,Salto,,departamento,13,,12
2020-06-14,UY-SA,Salto,,departamento,13,,12
2020-06-15,UY-SA,Salto,,departamento,13,,12
2020-06-16,UY-SA,Salto,,departamento,13,,12
2020-06-17,UY-SA,Salto,,departamento,13,,12
2020-06-18,UY-SA,Salto,,departamento,13,,12
2020-06-19,UY-SA,Salto,,departamento,13,,12
2020-06-20,UY-SA,Salto,,departamento,13,,12
2020-06-21,UY-SA,Salto,,departamento,13,,12
2020-06-22,UY-SA,Salto,,departamento,13,,12
2020-06-23,UY-SA,Salto,,departamento,13,,12
2020-06-24,UY-SA,Salto,,departamento,13,,12
2020-06-25,UY-SA,Salto,,departamento,13,,12
2020-06-26,UY-SA,Salto,,departamento,13,,12
2020-06-27,UY-SA,Salto,,departamento,13,,12
2020-06-28,UY-SA,Salto,,departamento,13,,12
2020-06-29,UY-SA,Salto,,departamento,13,,12
2020-06-30,UY-SA,Salto,,departamento,13,,12
2020-07-01,UY-SA,Salto,,departamento,13,1,12
2020-07-02,UY-SA,Salto,,departamento,13,1,12
2020-07-03,UY-SA,Salto,,departamento,13,1,12
2020-07-04,UY-SA,Salto,,departamento,13,1,12
2020-07-05,UY-SA,Salto,,departamento,13,1,12
2020-07-06,UY-SA,Salto,,departamento,13,1,12
2020-07-07,UY-SA,Salto,,departamento,13,1,12
2020-07-08,UY-SA,Salto,,departamento,13,1,12
2020-07-09,UY-SA,Salto,,departamento,13,1,12
2020-07-10,UY-SA,Salto,,departamento,13,1,12
2020-07-11,UY-SA,Salto,,departamento,13,1,12
2020-07-12,UY-SA,Salto,,departamento,13,1,12
2020-07-13,UY-SA,Salto,,departamento,13,1,12
2020-07-14,UY-SA,Salto,,departamento,13,1,12
2020-07-15,UY-SA,Salto,,departamento,13,1,12
2020-07-16,UY-SA,Salto,,departamento,13,1,12
2020-07-17,UY-SA,Salto,,departamento,13,1,12
2020-07-18,UY-SA,Salto,,departamento,13,1,12
2020-07-19,UY-SA,Salto,,departamento,13,1,12
2020-07-20,UY-SA,Salto,,departamento,13,1,12
2020-07-21,UY-SA,Salto,,departamento,13,1,12
2020-07-22,UY-SA,Salto,,departamento,13,1,12
2020-07-23,UY-SA,Salto,,departamento,13,1,12
2020-07-24,UY-SA,Salto,,departamento,13,1,12
2020-07-25,UY-SA,Salto,,departamento,13,1,12
2020-07-26,UY-SA,Salto,,departamento,15,1,12
2020-07-27,UY-SA,Salto,,departamento,15,1,12
2020-07-28,UY-SA,Salto,,departamento,16,1,12
2020-07-29,UY-SA,Salto,,departamento,16,1,12
2020-07-30,UY-SA,Salto,,departamento,16,1,12
2020-07-31,UY-SA,Salto,,departamento,16,1,12
2020-08-01,UY-SA,Salto,,departamento,16,1,13
2020-08-02,UY-SA,Salto,,departamento,17,1,13
2020-08-03,UY-SA,Salto,,departamento,17,1,13
2020-08-04,UY-SA,Salto,,departamento,17,1,13
2020-08-05,UY-SA,Salto,,departamento,16,1,14
2020-08-06,UY-SA,Salto,,departamento,17,1,14
2020-08-07,UY-SA,Salto,,departamento,17,1,14
