date,iso,region,city,place_type,cases,deaths,recovered
2020-04-26,CO-GUA,Guainía,,departamento,0,0,0
2020-04-27,CO-GUA,Guainía,,departamento,0,0,0
2020-04-28,CO-GUA,Guainía,,departamento,0,0,0
2020-04-29,CO-GUA,Guainía,,departamento,0,0,0
2020-04-30,CO-GUA,Guainía,,departamento,0,0,0
2020-05-01,CO-GUA,Guainía,,departamento,0,0,0
2020-05-02,CO-GUA,Guainía,,departamento,0,0,0
2020-05-03,CO-GUA,Guainía,,departamento,0,0,0
2020-05-04,CO-GUA,Guainía,,departamento,0,0,0
2020-05-05,CO-GUA,Guainía,,departamento,0,0,0
2020-05-06,CO-GUA,Guainía,,departamento,0,0,0
2020-05-07,CO-GUA,Guainía,,departamento,0,0,0
2020-05-08,CO-GUA,Guainía,,departamento,0,0,0
2020-05-09,CO-GUA,Guainía,,departamento,0,0,0
2020-05-10,CO-GUA,Guainía,,departamento,0,0,0
2020-05-11,CO-GUA,Guainía,,departamento,0,0,0
2020-05-12,CO-GUA,Guainía,,departamento,0,0,0
2020-05-13,CO-GUA,Guainía,,departamento,0,0,0
2020-05-14,CO-GUA,Guainía,,departamento,0,0,0
2020-05-15,CO-GUA,Guainía,,departamento,0,0,0
2020-05-16,CO-GUA,Guainía,,departamento,0,0,0
2020-05-17,CO-GUA,Guainía,,departamento,0,0,0
2020-05-18,CO-GUA,Guainía,,departamento,0,0,0
2020-05-19,CO-GUA,Guainía,,departamento,0,0,0
2020-05-20,CO-GUA,Guainía,,departamento,0,0,0
2020-05-21,CO-GUA,Guainía,,departamento,0,0,0
2020-05-22,CO-GUA,Guainía,,departamento,0,0,0
2020-05-23,CO-GUA,Guainía,,departamento,0,0,0
2020-05-24,CO-GUA,Guainía,,departamento,0,0,0
2020-05-25,CO-GUA,Guainía,,departamento,0,0,0
2020-05-26,CO-GUA,Guainía,,departamento,0,0,0
2020-05-27,CO-GUA,Guainía,,departamento,0,0,0
2020-05-28,CO-GUA,Guainía,,departamento,0,0,0
2020-05-29,CO-GUA,Guainía,,departamento,6,0,0
2020-05-30,CO-GUA,Guainía,,departamento,6,0,0
2020-05-31,CO-GUA,Guainía,,departamento,6,0,0
2020-06-01,CO-GUA,Guainía,,departamento,6,0,0
2020-06-02,CO-GUA,Guainía,,departamento,6,0,0
2020-06-03,CO-GUA,Guainía,,departamento,6,0,0
2020-06-04,CO-GUA,Guainía,,departamento,6,0,0
2020-06-05,CO-GUA,Guainía,,departamento,6,0,0
2020-06-06,CO-GUA,Guainía,,departamento,6,0,0
2020-06-07,CO-GUA,Guainía,,departamento,6,0,0
2020-06-08,CO-GUA,Guainía,,departamento,6,0,0
2020-06-09,CO-GUA,Guainía,,departamento,6,0,0
2020-06-10,CO-GUA,Guainía,,departamento,6,0,0
2020-06-11,CO-GUA,Guainía,,departamento,7,1,0
2020-06-12,CO-GUA,Guainía,,departamento,7,1,0
2020-06-13,CO-GUA,Guainía,,departamento,7,1,0
2020-06-14,CO-GUA,Guainía,,departamento,7,1,0
2020-06-15,CO-GUA,Guainía,,departamento,7,1,0
2020-06-16,CO-GUA,Guainía,,departamento,7,1,0
2020-06-17,CO-GUA,Guainía,,departamento,7,1,2
2020-06-18,CO-GUA,Guainía,,departamento,7,1,2
2020-06-19,CO-GUA,Guainía,,departamento,7,1,2
2020-06-20,CO-GUA,Guainía,,departamento,7,1,2
2020-06-21,CO-GUA,Guainía,,departamento,7,1,2
2020-06-22,CO-GUA,Guainía,,departamento,14,1,2
2020-06-23,CO-GUA,Guainía,,departamento,14,1,2
2020-06-24,CO-GUA,Guainía,,departamento,14,1,2
2020-06-25,CO-GUA,Guainía,,departamento,14,1,2
2020-06-26,CO-GUA,Guainía,,departamento,14,1,2
2020-06-27,CO-GUA,Guainía,,departamento,14,1,2
2020-06-28,CO-GUA,Guainía,,departamento,14,1,2
2020-06-29,CO-GUA,Guainía,,departamento,14,1,2
2020-06-30,CO-GUA,Guainía,,departamento,14,1,2
2020-07-01,CO-GUA,Guainía,,departamento,15,1,2
2020-07-02,CO-GUA,Guainía,,departamento,14,1,2
2020-07-03,CO-GUA,Guainía,,departamento,14,1,2
2020-07-04,CO-GUA,Guainía,,departamento,14,1,2
2020-07-05,CO-GUA,Guainía,,departamento,14,1,2
2020-07-06,CO-GUA,Guainía,,departamento,14,1,2
2020-07-07,CO-GUA,Guainía,,departamento,15,1,6
2020-07-08,CO-GUA,Guainía,,departamento,14,1,11
2020-07-09,CO-GUA,Guainía,,departamento,14,1,11
2020-07-10,CO-GUA,Guainía,,departamento,14,1,11
2020-07-11,CO-GUA,Guainía,,departamento,14,1,11
2020-07-12,CO-GUA,Guainía,,departamento,14,1,11
2020-07-13,CO-GUA,Guainía,,departamento,14,1,11
2020-07-14,CO-GUA,Guainía,,departamento,14,1,11
2020-07-15,CO-GUA,Guainía,,departamento,14,1,11
2020-07-16,CO-GUA,Guainía,,departamento,14,1,11
2020-07-17,CO-GUA,Guainía,,departamento,15,1,11
2020-07-18,CO-GUA,Guainía,,departamento,14,1,13
2020-07-19,CO-GUA,Guainía,,departamento,14,1,13
2020-07-20,CO-GUA,Guainía,,departamento,14,1,13
2020-07-21,CO-GUA,Guainía,,departamento,14,1,13
2020-07-22,CO-GUA,Guainía,,departamento,14,1,13
2020-07-23,CO-GUA,Guainía,,departamento,14,1,13
2020-07-24,CO-GUA,Guainía,,departamento,14,1,13
2020-07-25,CO-GUA,Guainía,,departamento,14,1,13
2020-07-26,CO-GUA,Guainía,,departamento,14,1,13
2020-07-27,CO-GUA,Guainía,,departamento,14,1,13
2020-07-28,CO-GUA,Guainía,,departamento,14,1,13
2020-07-29,CO-GUA,Guainía,,departamento,15,1,13
2020-07-30,CO-GUA,Guainía,,departamento,14,1,13
2020-07-31,CO-GUA,Guainía,,departamento,14,1,13
2020-08-01,CO-GUA,Guainía,,departamento,14,1,13
2020-08-02,CO-GUA,Guainía,,departamento,14,1,13
2020-08-03,CO-GUA,Guainía,,departamento,14,1,13
2020-08-04,CO-GUA,Guainía,,departamento,14,1,13
2020-08-05,CO-GUA,Guainía,,departamento,14,1,13
2020-08-06,CO-GUA,Guainía,,departamento,14,1,13
2020-08-07,CO-GUA,Guainía,,departamento,14,1,13
2020-08-08,CO-GUA,Guainía,,departamento,14,1,13
